id,material,name,location.city,location.city_id,location.country,location.country id,latitude,longitude,purposes.abandoned,purposes.air traffic control tower,purposes.belltower,purposes.bridge,purposes.casino,purposes.commercial,purposes.education,purposes.exhibition,purposes.government,purposes.hospital,purposes.hotel,purposes.industrial,purposes.library,purposes.multiple,purposes.museum,purposes.observation,purposes.office,purposes.other,purposes.religious,purposes.residential,purposes.retail,purposes.serviced apartments,purposes.telecommunications,statistics.floors above,statistics.height,statistics.number of purposes,statistics.rank,status.current,status.completed.is completed,status.completed.year,status.started.is started,status.started.year
3991,concrete,Akoya Condominiums,Miami Beach,1622,US,163,25.84589005,-80.11965179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,149.9600067,1,716,completed,TRUE,2004,TRUE,2002
18406,steel,Loews Philadelphia Hotel,Philadelphia,1657,US,163,39.95159912,-75.16015625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36,149.9600067,1,717,completed,TRUE,1932,TRUE,1929
4049,steel,Pacific Gas & Electric Building,San Francisco,1683,US,163,37.79179001,-122.395668,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,149.9600067,1,718,completed,TRUE,1971,TRUE,0
4055,composite,Target Plaza South,Minneapolis,1627,US,163,44.97364044,-93.27631378,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,149.8899994,1,719,completed,TRUE,2001,TRUE,1999
3992,concrete,200 Riverside Boulevard At Trump Place,New York City,1641,US,163,40.77920151,-73.9878006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,149.8099976,1,720,completed,TRUE,1999,TRUE,0
17086,concrete,The Bond at Brickell,Miami,1632,US,163,25.76283073,-80.19255829,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,149.6999969,1,721,under construction,TRUE,2016,TRUE,2014
14022,concrete,1 West End Avenue,New York City,1641,US,163,40.77223969,-73.99082947,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41,149.6600037,1,722,architecturally topped out,TRUE,2018,TRUE,2015
4075,concrete,Chelsea Stratus,New York City,1641,US,163,40.74391937,-73.99259949,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,149.6600037,1,723,completed,TRUE,2008,TRUE,2006
4077,concrete,Twelve Centennial Park Tower I,Atlanta,1509,US,163,33.76502991,-84.38807678,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,149.6600037,1,724,completed,TRUE,2007,TRUE,2005
9075,concrete,CBS Building,New York City,1641,US,163,40.76123047,-73.97875977,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,149.6600037,1,725,completed,TRUE,1965,TRUE,1961
4078,steel,Constellation Place,Los Angeles,1611,US,163,34.05707169,-118.4175262,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35,149.5,1,726,completed,TRUE,2003,TRUE,2001
9004,concrete,235 West Van Buren,Chicago,1539,US,163,41.87657928,-87.63469696,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,149.4100037,1,727,completed,TRUE,2010,TRUE,2007
12095,concrete,One South Halsted,Chicago,1539,US,163,41.88145065,-87.64678192,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,149.3500061,1,728,proposed,TRUE,0,TRUE,2016
9509,concrete,Fifth Third Center,Nashville,1640,US,163,36.16378021,-86.78018188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,149.3500061,1,729,completed,TRUE,1986,TRUE,1983
4083,concrete,Hess Tower,Houston,1593,US,163,29.75461006,-95.35974884,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,149.3500061,1,730,completed,TRUE,2010,TRUE,2008
9797,steel,33 Arch Street,Boston,1524,US,163,42.35618973,-71.05818939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,149.0500031,1,731,completed,TRUE,2004,TRUE,2001
12745,concrete,Hyatt Regency Denver at the Colorado Convention Center,Denver,1556,US,163,39.74356079,-104.9938507,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,149,1,732,completed,TRUE,2005,TRUE,2003
9810,steel,One Rockefeller Plaza,New York City,1641,US,163,40.75798035,-73.97889709,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,149,1,733,completed,TRUE,1937,TRUE,1936
9290,concrete,The Bristol,Chicago,1539,US,163,41.89896011,-87.62628937,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,148.7400055,1,734,completed,TRUE,2000,TRUE,1998
9006,concrete,1075 Peachtree Office Tower,Atlanta,1509,US,163,33.78382111,-84.38259888,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,148.7400055,1,735,completed,TRUE,2010,TRUE,2007
9021,steel,333 Wacker Drive,Chicago,1539,US,163,41.88610077,-87.63604736,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36,148.5700073,1,736,completed,TRUE,1983,TRUE,1981
9929,steel,50 California Street,San Francisco,1683,US,163,37.79413986,-122.3975601,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,148.4400024,1,737,completed,TRUE,1972,TRUE,0
9675,composite,Henry M. Jackson Federal Building,Seattle,1680,US,163,47.60459137,-122.3354568,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,148.4400024,1,737,completed,TRUE,1974,TRUE,1971
9508,steel,Mohegan Sun Sky Tower,Montville,1623,US,163,41.49235916,-72.08888245,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,148.4400024,1,739,completed,TRUE,2002,TRUE,0
9085,steel,555 Mission Street,San Francisco,1683,US,163,37.78858948,-122.3985291,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,148.4400024,1,740,completed,TRUE,2008,TRUE,2007
4102,concrete,Espirito Santo Plaza,Miami,1632,US,163,25.76073074,-80.1916275,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36,148.3999939,3,741,completed,TRUE,2004,TRUE,2000
4103,steel,City Investing Building,New York City,1641,US,163,40.70986938,-74.01094055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,148.2899933,1,742,demolished,TRUE,1908,TRUE,1906
4110,concrete,Park Avenue Condominiums,Atlanta,1509,US,163,33.85533142,-84.36180878,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,148.1399994,1,743,completed,TRUE,2000,TRUE,1998
14278,concrete,Wolf Point West Tower,Chicago,1539,US,163,41.8876915,-87.63825226,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48,148.0800018,1,744,completed,TRUE,2016,TRUE,2014
4119,concrete,THEHotel,Las Vegas,1610,US,163,36.09294891,-115.1778336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,147.9299927,1,745,completed,TRUE,2003,TRUE,2002
4121,concrete,Terminus 100,Atlanta,1509,US,163,33.8443985,-84.37103271,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26,147.9100037,1,746,completed,TRUE,2007,TRUE,0
9830,steel,Grant Building,Pittsburgh,1661,US,163,40.4376297,-79.99739838,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,147.8300018,1,747,completed,TRUE,1930,TRUE,1927
9016,steel,McGraw-Hill Building,New York City,1641,US,163,40.75762177,-73.99157715,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,147.8300018,1,748,completed,TRUE,1931,TRUE,1930
14319,concrete,99 Washington Street,New York City,1641,US,163,40.70822906,-74.01416779,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,147.7799988,1,749,completed,TRUE,2015,TRUE,2011
13536,concrete,Regalia,Sunny Isles Beach,1686,US,163,25.95690918,-80.11934662,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,43,147.75,1,750,completed,TRUE,2015,TRUE,2011
12770,steel,One US Bank Plaza,St. Louis,1693,US,163,38.62997055,-90.19090271,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35,147.6000061,1,751,completed,TRUE,1976,TRUE,1973
9930,concrete,St. Regis San Francisco,San Francisco,1683,US,163,37.78636932,-122.4015198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,147.5299988,2,752,completed,TRUE,2005,TRUE,2001
4123,steel/concrete,Brickell World Plaza at 600 Brickell,Miami,1632,US,163,25.76755905,-80.19082642,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,147.5299988,1,753,completed,TRUE,2011,TRUE,2007
9597,concrete,"The Residences at the Ritz Carlton, Westchester - North Tower",White Plains,1723,US,163,41.03348923,-73.76799011,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,147.5200043,1,754,completed,TRUE,2009,TRUE,2006
9598,concrete,"The Residences at the Ritz Carlton, Westchester - South Tower",White Plains,1723,US,163,41.03279114,-73.76731873,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,147.5200043,2,754,completed,TRUE,2008,TRUE,2005
4124,steel,Miami Center,Miami,1632,US,163,25.77223969,-80.18672943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,147.5200043,1,756,completed,TRUE,1983,TRUE,1981
9566,composite,1 Bank of America Center,Charlotte,1544,US,163,35.22650909,-80.84079742,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32,147.5200043,1,757,completed,TRUE,2010,TRUE,2007
18647,concrete,Trump Bay Street,Jersey City,1605,US,163,40.71989822,-74.03549957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,147.5,1,758,under construction,TRUE,2017,TRUE,2014
10304,concrete,Portofino Tower,Miami Beach,1622,US,163,25.76773071,-80.1349411,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,147.5,1,759,completed,TRUE,1997,TRUE,0
18614,concrete,Ten Thousand,Los Angeles,1611,US,163,34.06332016,-118.4143906,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,147.5,1,760,under construction,TRUE,2016,TRUE,2014
4127,concrete,Panorama Tower III,Las Vegas,1610,US,163,36.10850906,-115.1824722,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,147.3200073,1,761,completed,TRUE,2009,TRUE,2007
3428,concrete,Spire,Denver,1556,US,163,39.74485016,-104.9956589,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,41,147.2200012,1,762,completed,TRUE,2009,TRUE,2007
8894,steel,Chase Tower,Phoenix,1658,US,163,33.45087814,-112.0730972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,147.2200012,1,763,completed,TRUE,1972,TRUE,0
9807,steel,666 5th Avenue,New York City,1641,US,163,40.76028824,-73.97664642,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,147.2200012,1,764,completed,TRUE,1957,TRUE,1956
4128,concrete,Asia,Miami,1632,US,163,25.76922989,-80.18566895,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,36,147.2200012,1,765,completed,TRUE,2007,TRUE,2005
9808,concrete,Excelsior House,New York City,1641,US,163,40.75952911,-73.96457672,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47,147,1,766,completed,TRUE,1967,TRUE,1964
4133,concrete,Brickell on the River North Tower,Miami,1632,US,163,25.76963997,-80.19193268,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,146.9199982,1,767,completed,TRUE,2005,TRUE,2003
9104,steel,Kansas City Power & Light Building,Kansas City,1633,US,163,39.09756851,-94.58474731,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,146.6100006,1,768,completed,TRUE,1931,TRUE,1930
10816,steel,KPMG Centre,Dallas,1554,US,163,32.7856102,-96.79812622,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,146.6100006,1,768,completed,TRUE,1980,TRUE,0
18663,concrete,23-10 Queens Plaza South,New York City,1641,US,163,40.75056839,-73.94229889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,44,146.6000061,1,770,structurally topped out,TRUE,2017,TRUE,2014
9868,concrete,The Regatta,Chicago,1539,US,163,41.88721848,-87.61602783,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,146.4499969,1,771,completed,TRUE,2007,TRUE,2004
4146,concrete,Three Tequesta Point,Miami,1632,US,163,25.76935959,-80.18374634,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,146.3000031,1,772,completed,TRUE,2001,TRUE,1999
16016,concrete,160 Madison Avenue,New York City,1641,US,163,40.74697113,-73.98384857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,146.3000031,1,773,completed,TRUE,2015,TRUE,2013
18269,concrete,15th and Island Tower 1,San Diego,1677,US,163,32.71018982,-117.1499176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,146,1,774,under construction,TRUE,2016,TRUE,2013
18270,concrete,15th and Island Tower 2,San Diego,1677,US,163,32.70973969,-117.1499176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,146,1,774,proposed,TRUE,0,TRUE,0
9895,concrete/steel,855 6th Avenue,New York City,1641,US,163,40.74774933,-73.98976135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,146,3,776,architecturally topped out,TRUE,2016,TRUE,2014
9863,steel,33 North LaSalle,Chicago,1539,US,163,41.88288879,-87.63217926,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,146,1,777,completed,TRUE,1930,TRUE,1928
4161,concrete,The Century,Los Angeles,1611,US,163,34.05622101,-118.4146423,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,145.6999969,1,778,completed,TRUE,2010,TRUE,2007
4162,concrete,Paramount at Buckhead,Atlanta,1509,US,163,33.85076904,-84.36688232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,145.6999969,1,779,completed,TRUE,2004,TRUE,2002
9809,steel,Consolidated Gas Building,New York City,1641,US,163,40.73403168,-73.98834229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,145.6999969,1,780,completed,TRUE,1928,TRUE,1924
14026,concrete,Riverside Center Building 1,New York City,1641,US,163,40.7734108,-73.99188995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,37,145.6900024,1,781,proposed,TRUE,2018,TRUE,0
3560,concrete,CassaNY,New York City,1641,US,163,40.75632858,-73.98222351,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,145.6399994,2,782,completed,TRUE,2010,TRUE,2007
14396,concrete,Summit on Lake,Chicago,1539,US,163,41.88539124,-87.62545013,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,42,145.5399933,1,783,completed,TRUE,2014,TRUE,2012
9937,concrete,Lincoln Park 2550,Chicago,1539,US,163,41.92906952,-87.6395874,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,39,145.5399933,1,784,completed,TRUE,2012,TRUE,2009
15632,concrete,Moment,Chicago,1539,US,163,41.8922081,-87.61733246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,45,145.5,1,785,structurally topped out,TRUE,2016,TRUE,2014
9798,steel,225 Franklin Street,Boston,1524,US,163,42.35601044,-71.05374146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,145.3899994,1,786,completed,TRUE,1966,TRUE,0
15848,concrete,1500 Post Oak Boulevard,Houston,1593,US,163,29.7523098,-95.46090698,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,145.3399963,1,787,architecturally topped out,TRUE,2016,TRUE,2014
12656,concrete,The O'Quinn Medical Tower at St. Luke's,Houston,1593,US,163,29.70916939,-95.40184784,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,29,145.3000031,2,788,completed,TRUE,1990,TRUE,0
